galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,JPAS10069,error_JPAS10069,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS,redshift
1195,1.296E-42,4.1E-44,1.271E-42,7.7E-44,1.152E-42,9.4E-44,1.342E-42,9.0E-44,1.299E-42,9.2E-44,1.38E-42,1.1E-43,1.506E-42,1.11E-43,1.924E-42,1.4E-43,1.897E-42,1.37E-43,2.65E-42,1.74E-43,2.871E-42,1.7E-43,3.16E-42,2.0E-43,3.486E-42,2.28E-43,4.756E-42,2.72E-43,6.031E-42,2.83E-43,6.149E-42,3.05E-43,5.988E-42,3.42E-43,8.018E-42,4.13E-43,9.613E-42,4.51E-43,1.0716E-41,5.13E-43,1.2931E-41,5.11E-43,1.3755E-41,5.96E-43,1.6175E-41,6.7E-43,1.7268E-41,6.99E-43,1.8744E-41,7.76E-43,2.176E-41,7.82E-43,2.0627E-41,9.12E-43,2.3337E-41,9.02E-43,2.6161E-41,9.88E-43,2.592E-41,1.099E-42,2.8187E-41,1.194E-42,2.8239E-41,1.17E-42,3.2453E-41,1.345E-42,3.8304E-41,1.446E-42,4.2E-41,1.547E-42,5.3858E-41,1.785E-42,6.541E-41,2.109E-42,7.1194E-41,2.164E-42,7.4549E-41,2.06E-42,9.18E-41,2.62E-42,1.143E-40,3.264E-42,1.0806E-40,2.986E-42,1.3111E-40,3.261E-42,1.4284E-40,3.684E-42,1.4192E-40,3.53E-42,1.3591E-40,3.755E-42,1.4617E-40,4.173E-42,1.7348E-40,4.315E-42,1.8115E-40,4.505E-42,2.0047E-40,4.616E-42,2.162E-40,4.977E-42,2.1088E-40,5.244E-42,2.194E-40,6.062E-42,2.4325E-40,6.05E-42,2.5494E-40,6.105E-42,2.8632E-40,3.164E-42,1.281E-42,3.8E-44,4.111E-42,8.0E-44,2.1069E-41,2.91E-43,0.09
1196,3.98E-43,2.8E-45,3.92E-43,5.6E-45,3.49E-43,7.0E-45,3.17E-43,7.0E-45,3.07E-43,7.0E-45,3.59E-43,7.0E-45,4.58E-43,9.8E-45,5.62E-43,9.8E-45,6.5E-43,1.1E-44,8.93E-43,1.4E-44,1.184E-42,1.7E-44,1.369E-42,1.8E-44,1.705E-42,2.24E-44,2.26E-42,2.9E-44,2.793E-42,3.1E-44,3.004E-42,3.6E-44,3.398E-42,4.1E-44,4.228E-42,4.3E-44,5.148E-42,5.2E-44,6.15E-42,5.6E-44,7.173E-42,6.6E-44,8.1E-42,6.7E-44,9.265E-42,7.7E-44,1.0301E-41,8.5E-44,1.1358E-41,9.4E-44,1.3504E-41,1.12E-43,1.5042E-41,1.11E-43,1.6206E-41,1.19E-43,1.8067E-41,1.16E-43,1.8814E-41,1.22E-43,2.0668E-41,1.53E-43,2.237E-41,1.44E-43,2.4688E-41,1.6E-43,2.7547E-41,1.78E-43,3.1368E-41,2.02E-43,4.1274E-41,2.28E-43,4.8673E-41,2.69E-43,5.5473E-41,3.07E-43,5.6505E-41,3.12E-43,7.0873E-41,3.27E-43,8.7354E-41,4.02E-43,8.4738E-41,3.9E-43,9.7742E-41,4.5E-43,1.0717E-40,4.93E-43,1.1316E-40,5.21E-43,1.1058E-40,5.09E-43,1.2476E-40,5.75E-43,1.4272E-40,6.57E-43,1.562E-40,7.19E-43,1.6706E-40,6.15E-43,1.7835E-40,6.57E-43,1.9146E-40,7.05E-43,2.0012E-40,7.37E-43,2.1364E-40,7.88E-43,2.2703E-40,8.37E-43,2.6723E-40,4.92E-43,3.6E-43,2.8E-45,1.945E-42,7.0E-45,1.4167E-41,3.9E-44,0.09
1197,1.0322E-41,2.76E-43,1.1928E-41,4.61E-43,1.3175E-41,5.7E-43,1.4407E-41,6.38E-43,1.4837E-41,6.84E-43,1.5651E-41,7.36E-43,1.4892E-41,8.37E-43,1.7513E-41,8.55E-43,1.774E-41,9.81E-43,1.996E-41,1.103E-42,2.442E-41,1.17E-42,2.7756E-41,1.15E-42,3.4814E-41,1.379E-42,4.4602E-41,1.684E-42,5.9231E-41,2.127E-42,5.6357E-41,1.973E-42,5.7352E-41,2.43E-42,7.03E-41,2.654E-42,8.3899E-41,3.091E-42,1.0828E-40,3.391E-42,1.2284E-40,3.621E-42,1.3371E-40,4.187E-42,1.6434E-40,4.693E-42,1.74E-40,5.289E-42,2.0126E-40,5.19E-42,2.3065E-40,6.16E-42,2.5999E-40,6.945E-42,2.9091E-40,6.698E-42,2.9523E-40,8.157E-42,3.2163E-40,8.294E-42,3.4273E-40,8.523E-42,3.4305E-40,9.163E-42,4.2989E-40,9.899E-42,4.8101E-40,1.1961E-41,4.8725E-40,1.2117E-41,6.3293E-40,1.399E-41,7.0365E-40,1.4906E-41,7.8227E-40,1.6572E-41,8.0938E-40,1.6401E-41,1.067E-39,1.8672E-41,1.297E-39,2.2698E-41,1.3285E-39,2.2024E-41,1.3796E-39,2.4143E-41,1.5295E-39,2.6766E-41,1.5724E-39,2.7516E-41,1.5537E-39,2.8619E-41,1.8593E-39,3.2538E-41,2.1466E-39,3.5587E-41,2.3624E-39,3.2638E-41,2.5174E-39,3.9417E-41,2.6143E-39,4.0933E-41,2.7884E-39,4.3659E-41,2.8064E-39,4.3942E-41,2.9933E-39,4.4111E-41,3.3339E-39,5.2201E-41,3.7373E-39,2.4095E-41,1.2386E-41,2.62E-43,3.8138E-41,4.92E-43,2.3865E-40,2.199E-42,0.09
1198,4.48E-43,1.4E-45,4.34E-43,2.8E-45,3.95E-43,2.8E-45,3.64E-43,2.8E-45,3.52E-43,4.2E-45,3.95E-43,4.2E-45,4.89E-43,4.2E-45,6.18E-43,5.6E-45,7.37E-43,7.0E-45,9.98E-43,7.0E-45,1.278E-42,9.8E-45,1.483E-42,9.8E-45,1.851E-42,9.8E-45,2.395E-42,1.3E-44,2.898E-42,1.5E-44,3.132E-42,1.7E-44,3.428E-42,2.0E-44,4.17E-42,2.0E-44,5.231E-42,2.4E-44,6.094E-42,2.24E-44,6.901E-42,2.5E-44,7.997E-42,3.6E-44,9.065E-42,3.4E-44,9.94E-42,3.6E-44,1.104E-41,4.1E-44,1.2923E-41,4.8E-44,1.4634E-41,5.3E-44,1.5508E-41,5.7E-44,1.7099E-41,6.3E-44,1.8203E-41,6.7E-44,2.0089E-41,5.6E-44,2.0977E-41,7.7E-44,2.3515E-41,8.7E-44,2.685E-41,1.0E-43,2.9549E-41,1.1E-43,3.8314E-41,1.06E-43,4.514E-41,1.25E-43,5.2019E-41,1.44E-43,5.3872E-41,1.49E-43,6.6643E-41,1.84E-43,8.1989E-41,2.27E-43,8.0049E-41,1.47E-43,9.3015E-41,1.71E-43,1.004E-40,1.85E-43,1.0572E-40,1.95E-43,1.0265E-40,2.83E-43,1.1571E-40,3.2E-43,1.3383E-40,2.47E-43,1.4674E-40,2.7E-43,1.5753E-40,2.9E-43,1.6725E-40,3.08E-43,1.7937E-40,3.31E-43,1.8748E-40,3.45E-43,2.0052E-40,3.7E-43,2.1427E-40,3.95E-43,2.4898E-40,2.3E-43,4.09E-43,1.4E-45,2.016E-42,4.2E-45,1.3594E-41,1.3E-44,0.09
1199,3.8418E-41,7.1E-44,4.3786E-41,1.2E-43,4.5346E-41,1.25E-43,4.6146E-41,1.7E-43,4.709E-41,1.3E-43,5.0738E-41,1.4E-43,5.5327E-41,1.53E-43,5.9722E-41,2.2E-43,6.1622E-41,2.27E-43,7.2467E-41,2.68E-43,8.3509E-41,2.31E-43,8.8907E-41,2.45E-43,1.0227E-40,2.83E-43,1.2205E-40,3.38E-43,1.3923E-40,3.85E-43,1.4287E-40,3.95E-43,1.485E-40,4.1E-43,1.7256E-40,4.76E-43,2.0386E-40,5.63E-43,2.2958E-40,6.35E-43,2.5359E-40,7.0E-43,2.8011E-40,7.74E-43,3.0265E-40,8.37E-43,3.225E-40,8.91E-43,3.4973E-40,9.67E-43,3.9567E-40,1.093E-42,4.3345E-40,1.198E-42,4.522E-40,1.25E-42,4.9538E-40,1.369E-42,5.2642E-40,1.455E-42,5.6929E-40,1.574E-42,5.9175E-40,1.635E-42,6.4052E-40,1.77E-42,7.1209E-40,1.967E-42,7.902E-40,2.183E-42,1.0068E-39,1.854E-42,1.1763E-39,2.166E-42,1.326E-39,2.442E-42,1.3619E-39,2.508E-42,1.6089E-39,2.964E-42,1.9469E-39,3.586E-42,1.8627E-39,3.432E-42,2.1505E-39,3.961E-42,2.2622E-39,4.167E-42,2.3085E-39,4.253E-42,2.1704E-39,3.998E-42,2.3886E-39,4.4E-42,2.7399E-39,5.047E-42,2.9332E-39,5.403E-42,3.0799E-39,5.674E-42,3.2132E-39,5.919E-42,3.3926E-39,6.25E-42,3.5135E-39,6.473E-42,3.6757E-39,6.771E-42,3.8312E-39,7.057E-42,4.2397E-39,3.905E-42,4.3066E-41,8.0E-44,1.0504E-40,9.7E-44,4.1166E-40,3.8E-43,0.09
1200,5.82E-43,1.4E-45,6.17E-43,1.4E-45,5.94E-43,1.4E-45,5.73E-43,1.4E-45,5.76E-43,2.8E-45,6.29E-43,2.8E-45,7.06E-43,2.8E-45,8.04E-43,2.8E-45,8.77E-43,2.8E-45,1.055E-42,2.8E-45,1.258E-42,2.8E-45,1.375E-42,4.2E-45,1.567E-42,4.2E-45,1.851E-42,5.6E-45,2.095E-42,5.6E-45,2.187E-42,5.6E-45,2.372E-42,7.0E-45,2.689E-42,7.0E-45,2.995E-42,8.4E-45,3.342E-42,9.8E-45,3.715E-42,9.8E-45,4.054E-42,1.1E-44,4.34E-42,1.3E-44,4.63E-42,1.3E-44,4.956E-42,1.4E-44,5.434E-42,1.5E-44,5.909E-42,1.7E-44,6.171E-42,1.7E-44,6.637E-42,1.8E-44,6.956E-42,2.0E-44,7.48E-42,2.1E-44,7.79E-42,2.1E-44,8.217E-42,1.5E-44,8.895E-42,2.5E-44,1.0288E-41,2.8E-44,1.3801E-41,2.5E-44,1.6918E-41,3.1E-44,1.9104E-41,3.5E-44,1.9969E-41,3.6E-44,2.2342E-41,4.1E-44,2.6936E-41,4.9E-44,2.4862E-41,4.6E-44,2.9318E-41,5.5E-44,3.0899E-41,5.7E-44,3.159E-41,5.9E-44,2.8651E-41,5.3E-44,3.1156E-41,5.7E-44,3.6169E-41,6.7E-44,3.7874E-41,7.0E-44,3.9695E-41,7.3E-44,4.1072E-41,7.6E-44,4.3285E-41,8.0E-44,4.4745E-41,8.3E-44,4.638E-41,8.5E-44,4.79E-41,8.8E-44,5.2137E-41,4.8E-44,5.86E-43,0.0,1.562E-42,1.4E-45,5.639E-42,1.4E-45,0.09
1201,3.013E-42,2.8E-44,3.3E-42,4.9E-44,3.287E-42,5.2E-44,3.154E-42,5.5E-44,3.269E-42,5.7E-44,3.638E-42,6.3E-44,4.162E-42,6.9E-44,4.39E-42,8.1E-44,4.877E-42,9.0E-44,6.201E-42,1.02E-43,7.476E-42,1.18E-43,8.07E-42,1.26E-43,9.257E-42,1.44E-43,1.1795E-41,1.63E-43,1.3593E-41,1.88E-43,1.443E-41,1.99E-43,1.542E-41,2.27E-43,1.8814E-41,2.59E-43,2.1168E-41,2.73E-43,2.397E-41,2.87E-43,2.7649E-41,3.31E-43,3.1166E-41,3.45E-43,3.411E-41,3.77E-43,3.7333E-41,4.12E-43,4.0077E-41,4.43E-43,4.5174E-41,4.58E-43,4.8719E-41,5.38E-43,5.0546E-41,5.11E-43,5.4815E-41,6.05E-43,5.7504E-41,6.88E-43,6.3987E-41,7.08E-43,6.8186E-41,7.54E-43,7.4214E-41,7.52E-43,8.0111E-41,8.11E-43,9.447E-41,9.57E-43,1.2476E-40,1.149E-42,1.5321E-40,1.411E-42,1.7398E-40,1.442E-42,1.7869E-40,1.481E-42,2.1266E-40,1.763E-42,2.5876E-40,1.907E-42,2.3577E-40,1.738E-42,2.7422E-40,1.768E-42,2.9491E-40,2.173E-42,3.1023E-40,2.0E-42,2.8714E-40,2.381E-42,3.0598E-40,2.255E-42,3.5489E-40,2.615E-42,3.9128E-40,2.522E-42,4.1124E-40,2.651E-42,4.185E-40,3.084E-42,4.3701E-40,3.622E-42,4.5508E-40,3.353E-42,4.7522E-40,3.502E-42,5.0129E-40,3.694E-42,5.4261E-40,2.0E-42,3.152E-42,2.4E-44,9.946E-42,4.6E-44,4.644E-41,1.71E-43,0.09
1202,4.32E-43,8.4E-45,4.93E-43,1.5E-44,5.35E-43,1.8E-44,5.45E-43,2.0E-44,5.41E-43,1.7E-44,5.79E-43,2.0E-44,6.43E-43,2.24E-44,7.33E-43,2.4E-44,7.48E-43,2.5E-44,8.83E-43,2.8E-44,1.07E-42,3.2E-44,1.094E-42,3.8E-44,1.152E-42,4.1E-44,1.609E-42,4.5E-44,1.997E-42,5.2E-44,1.899E-42,5.7E-44,1.998E-42,6.6E-44,2.287E-42,7.1E-44,2.752E-42,8.1E-44,3.269E-42,8.7E-44,4.118E-42,9.1E-44,4.309E-42,1.04E-43,4.83E-42,1.11E-43,5.44E-42,1.2E-43,5.597E-42,1.23E-43,6.687E-42,1.47E-43,7.151E-42,1.65E-43,7.406E-42,1.78E-43,8.279E-42,1.75E-43,8.511E-42,1.88E-43,9.48E-42,2.1E-43,1.0082E-41,2.33E-43,1.1272E-41,2.5E-43,1.2565E-41,2.66E-43,1.3402E-41,2.72E-43,1.7522E-41,3.22E-43,1.977E-41,3.83E-43,2.2243E-41,4.09E-43,2.2614E-41,4.37E-43,2.9566E-41,4.36E-43,3.4008E-41,5.63E-43,3.2062E-41,5.6E-43,3.6846E-41,6.11E-43,4.0252E-41,5.93E-43,4.313E-41,5.96E-43,4.0963E-41,6.42E-43,4.5289E-41,6.67E-43,5.195E-41,7.65E-43,5.5923E-41,7.72E-43,5.8883E-41,8.14E-43,6.1886E-41,8.55E-43,6.356E-41,8.79E-43,6.5401E-41,9.04E-43,7.0728E-41,9.77E-43,7.1777E-41,1.058E-42,8.0758E-41,5.21E-43,4.97E-43,7.0E-45,1.359E-42,1.4E-44,6.772E-42,5.6E-44,0.09
1203,9.02E-43,4.2E-45,8.0E-43,7.0E-45,6.2E-43,7.0E-45,5.1E-43,7.0E-45,4.99E-43,7.0E-45,5.84E-43,8.4E-45,7.9E-43,9.8E-45,1.094E-42,1.1E-44,1.396E-42,1.4E-44,2.028E-42,1.8E-44,2.835E-42,2.1E-44,3.517E-42,2.24E-44,4.415E-42,2.8E-44,5.831E-42,3.2E-44,7.234E-42,4.1E-44,8.116E-42,4.5E-44,9.242E-42,5.0E-44,1.1224E-41,6.2E-44,1.3469E-41,6.2E-44,1.5724E-41,7.3E-44,1.827E-41,8.4E-44,2.119E-41,7.8E-44,2.393E-41,8.8E-44,2.6458E-41,9.8E-44,2.9878E-41,1.11E-43,3.4368E-41,1.26E-43,3.8068E-41,1.4E-43,4.0827E-41,1.5E-43,4.539E-41,1.67E-43,4.8545E-41,1.794E-43,5.3279E-41,1.96E-43,5.5584E-41,2.05E-43,6.0444E-41,2.23E-43,6.7632E-41,2.5E-43,7.9168E-41,2.19E-43,1.0878E-40,3.0E-43,1.3644E-40,3.77E-43,1.5695E-40,4.33E-43,1.6434E-40,4.54E-43,1.9541E-40,3.6E-43,2.3975E-40,4.41E-43,2.2519E-40,4.15E-43,2.735E-40,5.04E-43,2.9604E-40,5.45E-43,3.1402E-40,5.79E-43,2.9064E-40,5.35E-43,3.249E-40,5.98E-43,3.8526E-40,7.09E-43,4.1625E-40,7.67E-43,4.4478E-40,8.2E-43,4.7484E-40,8.74E-43,5.0881E-40,9.37E-43,5.3525E-40,9.87E-43,5.6932E-40,1.048E-42,6.0555E-40,1.115E-42,7.082E-40,6.52E-43,7.09E-43,2.8E-45,4.954E-42,9.8E-45,3.602E-41,6.6E-44,0.09
1204,1.798E-42,1.25E-43,2.155E-42,2.26E-43,2.203E-42,2.76E-43,2.49E-42,2.69E-43,2.298E-42,3.14E-43,2.833E-42,3.12E-43,2.658E-42,3.92E-43,3.002E-42,4.18E-43,3.586E-42,4.23E-43,3.896E-42,5.35E-43,6.028E-42,6.17E-43,5.15E-42,6.78E-43,6.52E-42,6.96E-43,1.3154E-41,9.08E-43,1.7711E-41,1.159E-42,1.5873E-41,1.111E-42,1.599E-41,1.281E-42,2.1371E-41,1.456E-42,2.5483E-41,1.878E-42,3.3376E-41,2.274E-42,3.5599E-41,2.459E-42,4.461E-41,2.548E-42,4.8601E-41,2.909E-42,5.1694E-41,3.142E-42,7.0184E-41,3.297E-42,8.3607E-41,3.928E-42,9.3722E-41,4.488E-42,1.0182E-40,4.501E-42,1.0564E-40,4.865E-42,1.0931E-40,5.235E-42,1.3572E-40,5.625E-42,1.4758E-40,6.253E-42,1.6005E-40,7.222E-42,1.8057E-40,7.65E-42,1.8769E-40,7.779E-42,1.8392E-40,9.317E-42,2.2795E-40,9.448E-42,2.6463E-40,1.0236E-41,2.6536E-40,1.0999E-41,3.889E-40,1.2536E-41,5.0424E-40,1.4397E-41,4.9277E-40,1.4977E-41,5.3733E-40,1.7816E-41,6.0791E-40,1.6797E-41,6.0512E-40,1.895E-41,6.2725E-40,2.0221E-41,7.2151E-40,2.2595E-41,7.9917E-40,2.5026E-41,8.9751E-40,2.5626E-41,9.4241E-40,2.604E-41,1.0692E-39,2.9542E-41,1.1799E-39,3.0428E-41,1.2504E-39,3.1095E-41,1.2997E-39,3.3518E-41,1.3275E-39,3.3013E-41,1.5369E-39,1.5571E-41,2.095E-42,1.22E-43,9.941E-42,2.75E-43,8.4613E-41,1.481E-42,0.09
1205,3.655E-42,1.11E-43,3.803E-42,2.03E-43,4.854E-42,2.41E-43,4.369E-42,2.5E-43,4.188E-42,2.55E-43,4.867E-42,3.14E-43,5.75E-42,3.34E-43,6.076E-42,4.09E-43,6.645E-42,3.98E-43,6.862E-42,4.48E-43,9.351E-42,4.99E-43,9.928E-42,5.03E-43,1.0817E-41,6.08E-43,1.3895E-41,7.16E-43,1.6042E-41,8.58E-43,1.5462E-41,8.83E-43,1.6568E-41,8.24E-43,2.2309E-41,1.048E-42,2.5874E-41,1.143E-42,3.108E-41,1.345E-42,3.4807E-41,1.379E-42,3.4235E-41,1.45E-42,4.0594E-41,1.645E-42,4.6694E-41,1.935E-42,5.4258E-41,1.899E-42,5.6398E-41,2.13E-42,6.3514E-41,2.515E-42,6.3748E-41,2.7E-42,6.4635E-41,2.619E-42,6.7307E-41,2.913E-42,7.8355E-41,3.031E-42,8.7754E-41,3.233E-42,9.3426E-41,3.7E-42,1.0936E-40,4.331E-42,1.2002E-40,4.312E-42,1.5152E-40,4.885E-42,1.7032E-40,5.49E-42,1.9882E-40,5.493E-42,2.0066E-40,5.913E-42,2.6017E-40,6.949E-42,3.1979E-40,7.952E-42,2.9273E-40,8.357E-42,3.1832E-40,8.502E-42,3.4583E-40,8.919E-42,3.7572E-40,1.0036E-41,3.6347E-40,8.703E-42,4.0669E-40,1.0113E-41,4.3981E-40,1.0937E-41,4.8626E-40,1.1645E-41,5.2828E-40,1.3137E-41,5.317E-40,1.2732E-41,5.4559E-40,1.3567E-41,5.9219E-40,1.4181E-41,6.3396E-40,1.343E-41,6.3807E-40,1.528E-41,7.2055E-40,7.301E-42,4.158E-42,1.04E-43,1.1936E-41,1.98E-43,5.7446E-41,8.46E-43,0.09
1206,1.3834E-41,3.8E-44,1.4592E-41,6.7E-44,1.3974E-41,7.7E-44,1.3605E-41,7.6E-44,1.3936E-41,9.0E-44,1.4878E-41,9.5E-44,1.677E-41,1.08E-43,1.9077E-41,1.23E-43,2.0899E-41,1.35E-43,2.4964E-41,1.37E-43,2.9904E-41,1.65E-43,3.2758E-41,1.81E-43,3.7164E-41,2.06E-43,4.3865E-41,2.42E-43,4.9354E-41,2.73E-43,5.2062E-41,2.87E-43,5.6823E-41,3.14E-43,6.411E-41,2.96E-43,7.0425E-41,3.24E-43,7.8653E-41,3.62E-43,8.7604E-41,4.04E-43,9.5878E-41,5.3E-43,1.035E-40,4.76E-43,1.0827E-40,4.99E-43,1.1623E-40,6.42E-43,1.2851E-40,5.91E-43,1.3744E-40,6.33E-43,1.4525E-40,6.68E-43,1.5737E-40,7.24E-43,1.6388E-40,7.55E-43,1.7447E-40,8.03E-43,1.8303E-40,8.44E-43,1.945E-40,8.95E-43,2.0803E-40,1.149E-42,2.4128E-40,1.111E-42,3.2578E-40,1.201E-42,3.9384E-40,1.45E-42,4.4435E-40,1.637E-42,4.6701E-40,1.721E-42,5.2496E-40,1.934E-42,6.242E-40,2.3E-42,5.7454E-40,2.117E-42,6.8316E-40,2.517E-42,7.1734E-40,2.643E-42,7.3811E-40,2.72E-42,6.7503E-40,2.487E-42,7.2397E-40,2.667E-42,8.4435E-40,3.111E-42,8.9068E-40,3.282E-42,9.1564E-40,3.373E-42,9.535E-40,3.513E-42,1.004E-39,3.7E-42,1.0369E-39,3.82E-42,1.0758E-39,3.963E-42,1.1069E-39,4.078E-42,1.207E-39,2.224E-42,1.3936E-41,3.8E-44,3.7062E-41,6.9E-44,1.3272E-40,2.44E-43,0.09
1207,2.7E-44,1.4E-45,2.7E-44,1.4E-45,2.24E-44,1.4E-45,2.24E-44,1.4E-45,2.4E-44,2.8E-45,2.9E-44,2.8E-45,4.9E-44,2.8E-45,6.6E-44,4.2E-45,7.6E-44,4.2E-45,1.22E-43,5.6E-45,1.71E-43,7.0E-45,1.96E-43,8.4E-45,2.97E-43,1.1E-44,4.78E-43,1.5E-44,7.45E-43,1.8E-44,7.78E-43,2.0E-44,8.03E-43,2.0E-44,1.174E-42,2.4E-44,1.872E-42,3.2E-44,2.4E-42,3.8E-44,2.696E-42,3.9E-44,3.366E-42,4.6E-44,3.915E-42,5.7E-44,4.647E-42,6.0E-44,5.521E-42,6.6E-44,7.015E-42,7.1E-44,8.317E-42,8.4E-44,9.069E-42,9.2E-44,1.047E-41,1.06E-43,1.1147E-41,1.14E-43,1.2787E-41,1.29E-43,1.334E-41,1.35E-43,1.579E-41,1.46E-43,1.8535E-41,1.71E-43,1.9373E-41,1.61E-43,2.3312E-41,2.14E-43,2.3877E-41,1.98E-43,2.821E-41,2.07E-43,2.8627E-41,2.37E-43,4.0887E-41,2.63E-43,5.2624E-41,3.39E-43,5.644E-41,3.12E-43,6.3036E-41,3.49E-43,6.8169E-41,3.77E-43,7.3044E-41,4.71E-43,7.8412E-41,4.33E-43,9.3408E-41,5.16E-43,1.0646E-40,5.89E-43,1.2325E-40,5.68E-43,1.3627E-40,6.28E-43,1.49E-40,6.87E-43,1.6428E-40,7.57E-43,1.7426E-40,8.03E-43,1.8966E-40,8.73E-43,2.0835E-40,7.68E-43,2.6668E-40,4.92E-43,2.5E-44,1.4E-45,4.85E-43,4.2E-45,7.62E-42,4.2E-45,0.09
1208,1.9187E-41,5.3E-44,2.1528E-41,1.0E-43,2.1867E-41,1.2E-43,2.1888E-41,1.2E-43,2.2335E-41,1.23E-43,2.4021E-41,1.33E-43,2.6412E-41,1.46E-43,2.8406E-41,1.57E-43,2.9391E-41,1.89E-43,3.4025E-41,2.2E-43,3.9428E-41,2.17E-43,4.2015E-41,2.33E-43,4.7098E-41,2.6E-43,5.493E-41,3.04E-43,6.1632E-41,2.84E-43,6.3944E-41,3.53E-43,6.8581E-41,3.15E-43,7.7947E-41,4.3E-43,8.6977E-41,4.8E-43,9.7141E-41,4.47E-43,1.0819E-40,4.99E-43,1.1657E-40,5.37E-43,1.2595E-40,5.8E-43,1.3397E-40,6.17E-43,1.425E-40,7.88E-43,1.5856E-40,7.3E-43,1.6944E-40,7.8E-43,1.784E-40,8.21E-43,1.9364E-40,8.91E-43,2.0036E-40,9.22E-43,2.137E-40,9.84E-43,2.2668E-40,1.253E-42,2.4088E-40,1.11E-42,2.605E-40,1.2E-42,2.9992E-40,1.382E-42,3.9646E-40,1.826E-42,4.7534E-40,1.752E-42,5.358E-40,1.974E-42,5.4828E-40,2.019E-42,6.3592E-40,2.343E-42,7.6525E-40,2.82E-42,7.0893E-40,2.612E-42,8.2225E-40,3.03E-42,8.7781E-40,3.234E-42,8.9743E-40,3.306E-42,8.2909E-40,3.055E-42,9.0158E-40,3.321E-42,1.0313E-39,3.799E-42,1.0909E-39,4.019E-42,1.1371E-39,4.19E-42,1.182E-39,4.354E-42,1.2434E-39,4.581E-42,1.2794E-39,4.714E-42,1.3299E-39,4.899E-42,1.3722E-39,5.056E-42,1.4976E-39,2.759E-42,2.0921E-41,5.7E-44,4.7842E-41,8.8E-44,1.6331E-40,3.01E-43,0.09
